NDVI,GNDVI,SAVI,RVI,EVI,label,label_str
0.7180179,0.6089321,0.5288099,6.0926466,0.5786906,1,Sehat
0.72604114,0.62878793,0.48308486,6.3003664,0.5554276,1,Sehat
0.7611794,0.65580964,0.5123484,7.3744855,0.60108656,1,Sehat
0.67897373,0.6065869,0.39714494,5.2300196,0.43772945,1,Sehat
0.7731011,0.66818386,0.5248522,7.8144984,0.58916783,1,Sehat
0.6676328,0.58312315,0.45361048,5.0174417,0.49936765,1,Sehat
0.5762162,0.5395987,0.4153247,3.7193878,0.4696863,1,Sehat
0.80329686,0.66086656,0.62558895,9.167608,0.75602275,1,Sehat
0.62931675,0.5852067,0.4209972,4.395442,0.46794748,1,Sehat
0.73248416,0.6125455,0.5419581,6.4761906,0.64329284,1,Sehat
0.6251382,0.5739391,0.44516224,4.335301,0.51696366,1,Sehat
0.66452277,0.60227835,0.43597388,4.9616566,0.47274795,1,Sehat
0.7978003,0.6745469,0.5816201,8.891213,0.6523469,1,Sehat
0.7950433,0.69062614,0.6012495,8.758158,0.7312396,1,Sehat
0.5766844,0.54551387,0.4103238,3.7246072,0.47797495,1,Sehat
0.8085425,0.6593331,0.6262333,9.446183,0.7765104,1,Sehat
0.8027329,0.6925589,0.5370083,9.138538,0.5987769,1,Sehat
0.6456587,0.56360835,0.4116937,4.6442747,0.43961105,1,Sehat
0.7566187,0.65333337,0.5251451,7.217557,0.62099725,1,Sehat
0.6153692,0.5413405,0.4613884,4.199792,0.5693601,1,Sehat
0.7982172,0.63854533,0.5948068,8.911647,0.70896465,1,Sehat
0.7968721,0.69695914,0.6225683,8.846015,0.7630374,1,Sehat
0.78470075,0.71589565,0.4629944,8.289398,0.47929463,1,Sehat
0.6298867,0.5706643,0.43811005,4.40375,0.4702774,1,Sehat
0.80365694,0.7077494,0.57723576,9.186253,0.6625274,1,Sehat
0.70722437,0.6281225,0.51592356,5.8311687,0.6208508,1,Sehat
0.7048458,0.6294737,0.33012378,5.776119,0.33963063,1,Sehat
0.7086573,0.63289577,0.46297136,5.8647685,0.5318859,1,Sehat
0.7119596,0.6643013,0.44428873,5.9434695,0.45835745,1,Sehat
0.71152997,0.62396,0.5092031,5.9331303,0.571801,1,Sehat
0.65625954,0.61800414,0.3913122,4.818342,0.41782466,1,Sehat
0.73237914,0.6392367,0.5270524,6.4732575,0.60798645,1,Sehat
0.6610709,0.57850546,0.52645653,4.9009385,0.6142252,1,Sehat
0.7524735,0.62177455,0.59423244,7.0799417,0.7483541,1,Sehat
0.74978864,0.63464075,0.46689668,6.993243,0.5416683,1,Sehat
0.7776204,0.6733333,0.53497183,7.993631,0.6029213,1,Sehat
0.7177399,0.635424,0.48199487,6.0856643,0.53748935,1,Sehat
0.7823296,0.67175925,0.52529824,8.188208,0.6081184,1,Sehat
0.8008087,0.65176654,0.58196723,9.040599,0.69152457,1,Sehat
0.7652081,0.64905286,0.49176955,7.518182,0.51832575,1,Sehat
0.7024012,0.57798815,0.54159784,5.7204576,0.70834756,1,Sehat
0.7849283,0.65250814,0.5777223,8.299228,0.6921358,1,Sehat
0.7582583,0.64466286,0.5052245,7.2732916,0.58956295,1,Sehat
0.79582036,0.6807554,0.5423442,8.795294,0.6451551,1,Sehat
0.7672692,0.6465975,0.5142715,7.5936174,0.6033174,1,Sehat
0.69028753,0.6297751,0.48566425,5.457602,0.5549892,1,Sehat
0.6757856,0.6088561,0.47580385,5.1687584,0.5603464,1,Sehat
0.79629964,0.6966407,0.6292704,8.818342,0.75061804,1,Sehat
0.71896255,0.62639976,0.47737157,6.116488,0.5153058,1,Sehat
0.59238607,0.53797585,0.4530438,3.9066038,0.5072941,1,Sehat
0.7628718,0.6325988,0.56491137,7.434256,0.6760589,1,Sehat
0.7713955,0.6448899,0.5892226,7.7487354,0.67428225,1,Sehat
0.63921565,0.5597015,0.4155807,4.543478,0.44093773,1,Sehat
0.76004255,0.67663455,0.48926812,7.3348117,0.52349013,1,Sehat
0.68250763,0.58024687,0.45221084,5.299363,0.5786045,1,Sehat
0.7483926,0.7115489,0.46817073,6.948889,0.49292922,1,Sehat
0.8155828,0.7079545,0.6096619,9.844977,0.7339033,1,Sehat
0.66207063,0.559633,0.44070527,4.9183974,0.4989043,1,Sehat
0.7144802,0.6137577,0.50201994,6.0047693,0.5632089,1,Sehat
0.72460073,0.5872204,0.5038622,6.2621846,0.5966764,1,Sehat
0.6840491,0.5541401,0.5238842,5.330097,0.6692426,1,Sehat
0.7644411,0.67920035,0.5095566,7.490446,0.55849904,1,Sehat
0.74242425,0.60324043,0.5502833,6.764706,0.6544418,1,Sehat
0.7119827,0.6305015,0.45574406,5.94403,0.49488306,1,Sehat
0.68433917,0.61906993,0.46205878,5.3359137,0.5066749,1,Sehat
0.57400554,0.5243001,0.39929214,3.6948967,0.46171588,1,Sehat
0.73341835,0.6486049,0.53328526,6.502392,0.6121797,1,Sehat
0.74593675,0.64232546,0.5407193,6.8720536,0.59999305,1,Sehat
0.7379849,0.6380777,0.4986812,6.6331472,0.54390824,1,Sehat
0.72448486,0.62924397,0.4944408,6.2591305,0.5543944,1,Sehat
0.80661696,0.70755345,0.5588678,9.342169,0.6751433,1,Sehat
0.7118126,0.6120834,0.46975806,5.939929,0.52942514,1,Sehat
0.6640077,0.5490549,0.45096856,4.952518,0.5307392,1,Sehat
0.72917217,0.6345,0.47096002,6.384766,0.52162564,1,Sehat
0.56952584,0.450517,0.45249736,3.6460397,0.8885133,1,Sehat
0.6836207,0.5092735,0.49356848,5.321526,0.9497006,1,Sehat
0.75042653,0.6367366,0.5073602,7.0136724,0.587573,1,Sehat
0.7587696,0.6855444,0.48449343,7.2908273,0.5270457,1,Sehat
0.6916355,0.6054503,0.5084643,5.48583,0.6024577,1,Sehat
0.7978878,0.6858253,0.5880049,8.895492,0.70741385,1,Sehat
0.71818656,0.6412402,0.47083992,6.0968924,0.5429618,1,Sehat
0.73143435,0.60324043,0.5438729,6.44697,0.6528055,1,Sehat
0.7125161,0.628866,0.46664786,5.956912,0.5129111,1,Sehat
0.7601953,0.67161405,0.5134139,7.3401217,0.5900303,1,Sehat
0.65112704,0.5432128,0.42823446,4.732746,0.4723502,1,Sehat
0.728887,0.6360656,0.52495325,6.3769965,0.60212517,1,Sehat
0.7023072,0.5837697,0.43768996,5.7183366,0.47062376,1,Sehat
0.7618571,0.62495387,0.57122135,7.3983192,0.7144198,1,Sehat
0.5944854,0.5318566,0.4074617,3.9320047,0.4872584,1,Sehat
0.7955258,0.67407405,0.58341,8.781186,0.66507024,1,Sehat
0.7987736,0.6510319,0.56104434,8.939052,0.64246833,1,Sehat
0.5621469,0.5157606,0.387327,3.567742,0.45727855,1,Sehat
0.65192175,0.5874564,0.34764117,4.7458334,0.39221677,1,Sehat
0.53321755,0.47167525,0.4470759,3.2846518,0.5622483,1,Sehat
0.7490075,0.64796346,0.5342983,6.9683657,0.6319786,1,Sehat
0.70846313,0.6326752,0.4399977,5.860194,0.4798513,1,Sehat
0.7724351,0.68195164,0.52901864,7.788703,0.5750079,1,Sehat
0.7387173,0.6084966,0.5569041,6.654546,0.6279868,1,Sehat
0.7425346,0.6604495,0.49399003,6.768031,0.56794626,1,Sehat
0.6981385,0.5772586,0.5695977,5.625555,0.7733318,1,Sehat
0.80051357,0.6322292,0.60414386,9.025743,0.7398416,1,Sehat
0.7681046,0.63560855,0.58307815,7.624579,0.721727,1,Sehat
0.75513667,0.6463341,0.5500977,7.16782,0.6471934,1,Sehat
0.7478127,0.6602298,0.49054694,6.9306126,0.5381083,1,Sehat
0.7448151,0.62605035,0.52522254,6.8374557,0.59753317,1,Sehat
0.8113118,0.7051454,0.55614686,9.599496,0.6604504,1,Sehat
0.8006176,0.685732,0.57111394,9.030973,0.6622155,1,Sehat
0.7519414,0.64705884,0.53471124,7.062612,0.62449324,1,Sehat
0.7709286,0.66560686,0.57986844,7.730903,0.7128673,1,Sehat
0.8006376,0.6521061,0.5822256,9.031982,0.705695,1,Sehat
0.68252116,0.6205734,0.41634035,5.2996325,0.4312475,1,Sehat
0.8125349,0.677164,0.63154095,9.668651,0.7824421,1,Sehat
0.7970892,0.668952,0.5819218,8.856549,0.65808725,1,Sehat
0.74173754,0.6410142,0.51028585,6.7440586,0.5559685,1,Sehat
0.57676345,0.4669352,0.45485157,3.7254903,0.774242,1,Sehat
0.7537231,0.66948795,0.53547746,7.1209383,0.64350235,1,Sehat
0.80845726,0.68969876,0.6170056,9.441532,0.72632974,1,Sehat
0.708238,0.63169396,0.4371469,5.854902,0.49466574,1,Sehat
0.5310915,0.4751131,0.41078174,3.2652245,0.5529909,1,Sehat
0.6819381,0.58642536,0.46509978,5.288085,0.54708844,1,Sehat
0.7759644,0.6894848,0.5204556,7.9271526,0.5680049,1,Sehat
0.73955774,0.67375886,0.49779493,6.6792455,0.54283136,1,Sehat
0.68943775,0.62128085,0.44696802,5.4399323,0.49533734,1,Sehat
0.7426036,0.6043582,0.57878554,6.770115,0.74685705,1,Sehat
0.7694782,0.64007336,0.51603454,7.675966,0.5647943,1,Sehat
0.73215896,0.65408677,0.515804,6.4671164,0.59736145,1,Sehat
0.74519616,0.6562578,0.48261172,6.8491735,0.5529729,1,Sehat
0.80932206,0.67929924,0.6184262,9.488889,0.7638889,1,Sehat
0.7760342,0.67902905,0.5318271,7.929936,0.6299456,1,Sehat
0.6883735,0.5886961,0.41522178,5.4179387,0.46596357,1,Sehat
0.61156064,0.5207273,0.4672227,4.1488094,0.6315161,1,Sehat
0.70798355,0.58658206,0.53743947,5.8489304,0.6788067,1,Sehat
0.69610184,0.62665313,0.44892257,5.5811515,0.5037034,1,Sehat
0.64557874,0.5670033,0.5100341,4.643002,0.61447924,1,Sehat
0.77673024,0.67549,0.56248057,7.957774,0.6709484,1,Sehat
0.7737416,0.6592233,0.5051954,7.8394494,0.5486055,1,Sehat
0.73863643,0.66656584,0.42972577,6.652174,0.4455276,1,Sehat
0.6826504,0.62184876,0.48998746,5.3021975,0.5427888,1,Sehat
0.7240065,0.6503387,0.45999536,6.246548,0.48340786,1,Sehat
0.65281814,0.60896444,0.42151725,4.7606707,0.4489863,1,Sehat
0.74434286,0.64196694,0.5066638,6.8229756,0.59091085,1,Sehat
0.70183754,0.654755,0.42417002,5.707753,0.45376152,1,Sehat
0.7605061,0.68075925,0.5356461,7.3509436,0.605897,1,Sehat
0.7637212,0.6682621,0.58058786,7.46458,0.6704025,1,Sehat
0.7231142,0.6387208,0.43133354,6.2231946,0.45698205,1,Sehat
0.74940336,0.67447174,0.45114943,6.9809523,0.47977385,1,Sehat
0.73224986,0.65238684,0.5307979,6.4696484,0.59347594,1,Sehat
0.6738363,0.6309039,0.3879852,5.1318893,0.40019065,1,Sehat
0.7993528,0.7062692,0.55618703,8.967742,0.63561505,1,Sehat
0.7860759,0.6847761,0.5738193,8.3491125,0.67671627,1,Sehat
0.68996376,0.6105094,0.46847293,5.4508586,0.5406481,1,Sehat
0.6386185,0.59302545,0.4902353,4.534319,0.6131834,1,Sehat
0.6728147,0.5905451,0.5040048,5.112745,0.62099844,1,Sehat
0.79046345,0.68591905,0.55946976,8.544871,0.6691556,1,Sehat
0.740511,0.6688867,0.49579227,6.707457,0.57665557,1,Sehat
0.6976802,0.66283894,0.46570092,5.6155114,0.49807677,1,Sehat
0.6768677,0.6122891,0.4777637,5.189415,0.5207215,1,Sehat
0.6848875,0.60282356,0.45930558,5.346939,0.56312543,1,Sehat
0.680741,0.5899735,0.4915992,5.2645073,0.5281808,1,Sehat
0.7600188,0.66540253,0.52326334,7.3339877,0.57276857,1,Sehat
0.56499296,0.46690127,0.38998055,3.597627,0.4865826,1,Sehat
0.74563473,0.6550335,0.51309806,6.8627086,0.59721804,1,Sehat
0.65040386,0.573629,0.37300804,4.720887,0.40699553,1,Sehat
0.71095574,0.6339352,0.4646767,5.919355,0.497517,1,Sehat
0.7642325,0.6550293,0.57150733,7.482935,0.7606519,1,Sehat
0.747839,0.6730385,0.4504488,6.931442,0.46862155,1,Sehat
0.56843156,0.5429976,0.37916481,3.6342592,0.40696636,1,Sehat
0.79868555,0.6427105,0.64245963,8.934708,0.81006175,1,Sehat
0.7400596,0.61821127,0.4950133,6.694073,0.5776244,1,Sehat
0.8137978,0.6882793,0.45642376,9.741007,0.514351,1,Sehat
0.75941473,0.6863152,0.48377633,7.313063,0.5227137,1,Sehat
0.7130144,0.66270787,0.5063191,5.968992,0.5653555,1,Sehat
0.6433552,0.61637574,0.46927977,4.60782,0.5294547,1,Sehat
0.69938403,0.59645057,0.5176292,5.653005,0.6426415,1,Sehat
0.6659562,0.5799338,0.5073812,4.987239,0.6199047,1,Sehat
0.55638695,0.44947737,0.44139263,3.5084338,0.72456026,1,Sehat
0.58462304,0.5662472,0.3900733,3.814904,0.41433728,1,Sehat
0.7128506,0.59656656,0.5224995,5.965015,0.6795419,1,Sehat
0.75539565,0.6423887,0.58943486,7.176471,0.70392275,1,Sehat
0.74036855,0.59453654,0.6043756,6.703226,0.8095238,1,Sehat
0.7525934,0.64029133,0.4915312,7.083858,0.5705411,1,Sehat
0.75959396,0.6456513,0.56539047,7.319257,0.67600286,1,Sehat
0.68916154,0.5677874,0.42009968,5.4342103,0.50168,1,Sehat
0.76683414,0.67708087,0.5097995,7.577586,0.57628393,1,Sehat
0.7514916,0.6460263,0.49073973,7.0480165,0.56482744,1,Sehat
0.6012245,0.5327212,0.44636366,4.015353,0.56861615,1,Sehat
0.7366634,0.62073463,0.55277365,6.594841,0.6632488,1,Sehat
0.81219596,0.65833616,0.6295186,9.649403,0.7715819,1,Sehat
0.7206591,0.6274275,0.4767468,6.1597095,0.5578885,1,Sehat
0.80797505,0.69294953,0.5733481,9.415314,0.6527373,1,Sehat
0.79288304,0.66251737,0.57582796,8.656379,0.7003313,1,Sehat
0.5888577,0.529094,0.42472225,3.8644958,0.48159793,1,Sehat
0.75369453,0.6643292,0.5066225,7.12,0.5937136,1,Sehat
0.70714986,0.6064516,0.4768824,5.8294315,0.55854255,1,Sehat
0.7035013,0.63840467,0.47075438,5.7453933,0.51993096,1,Sehat
0.76829505,0.6510892,0.5770843,7.6316695,0.6888968,1,Sehat
0.7234824,0.63450116,0.5217052,6.2328124,0.5597901,1,Sehat
0.79541844,0.6781852,0.55909234,8.776053,0.63193744,1,Sehat
0.76310176,0.59940386,0.6284387,7.442441,0.78972423,1,Sehat
0.752916,0.65371656,0.5156505,7.0944123,0.5891886,1,Sehat
0.50636035,0.49051285,0.3896464,3.0515385,0.43722746,1,Sehat
0.7589756,0.63959754,0.50478685,7.297917,0.5789857,1,Sehat
0.5770421,0.5357142,0.39509726,3.7286036,0.4358227,1,Sehat
0.69613504,0.5718402,0.3241622,5.581871,0.34603834,1,Sehat
0.70967746,0.6340483,0.4908386,5.888889,0.56481624,1,Sehat
0.70695275,0.62242854,0.5416789,5.8248367,0.62280643,1,Sehat
0.6841581,0.5781869,0.45743263,5.3322835,0.5375776,1,Sehat
0.79645574,0.6876486,0.6479176,8.8258705,0.80241454,1,Sehat
0.8164963,0.7058036,0.55962855,9.898963,0.6244546,1,Sehat
0.7614629,0.67955524,0.49122304,7.384444,0.5458656,1,Sehat
0.62313133,0.5194256,0.4712416,4.3068895,0.6596427,1,Sehat
0.71056503,0.5987436,0.51987505,5.910015,0.593051,1,Sehat
0.78474736,0.7065803,0.5531171,8.291405,0.61954474,1,Sehat
0.55341303,0.49572968,0.2834848,3.478411,0.30720156,1,Sehat
0.58976686,0.48237285,0.41494107,3.8752759,0.6901028,1,Sehat
0.77603537,0.6571,0.5805093,7.929982,0.7180594,1,Sehat
0.7701293,0.67840195,0.5654482,7.700544,0.64437306,1,Sehat
0.58692944,0.53190464,0.3917749,3.8417876,0.43051085,1,Sehat
0.7547206,0.6520021,0.57946897,7.153966,0.7156551,1,Sehat
0.64357287,0.549126,0.46728927,4.611244,0.53072923,1,Sehat
0.8051457,0.69967943,0.62064946,9.264078,0.72179633,1,Sehat
0.79566926,0.68333644,0.60148805,8.7880535,0.7022237,1,Sehat
0.721826,0.5919983,0.4946774,6.1897435,0.7813868,1,Sehat
0.7238996,0.6414308,0.5044973,6.2437396,0.589129,1,Sehat
0.6993372,0.6101391,0.48037732,5.6519685,0.557927,1,Sehat
0.8097288,0.66924757,0.58500934,9.5113125,0.6736623,1,Sehat
0.7173809,0.626539,0.4883111,6.076661,0.5318959,1,Sehat
0.7770451,0.6765163,0.5740891,7.970425,0.65398353,1,Sehat
0.66867715,0.5707797,0.3331775,5.0364075,0.37313768,1,Sehat
0.64974,0.58874047,0.4353768,4.7100425,0.48738346,1,Sehat
0.6817804,0.57315177,0.5013254,5.2849674,0.5943575,1,Sehat
0.69333035,0.58514833,0.49337742,5.521676,0.5894653,1,Sehat
0.7367904,0.6313653,0.55757606,6.598507,0.6612721,1,Sehat
0.76903605,0.6463284,0.5364823,7.6593623,0.60410565,1,Sehat
0.6860698,0.6135229,0.34221065,5.370844,0.35292414,1,Sehat
0.68468463,0.6132961,0.4417597,5.342857,0.4890605,1,Sehat
0.51183677,0.42571208,0.25248325,3.09699,0.28306997,1,Sehat
0.7625731,0.63745016,0.57926947,7.4236455,0.6558257,1,Sehat
0.6984402,0.62520725,0.46813804,5.632184,0.53341144,1,Sehat
0.75899583,0.67356694,0.5564417,7.298611,0.6624064,1,Sehat
0.7558536,0.66861093,0.53064156,7.1918063,0.6151028,1,Sehat
0.7058322,0.644542,0.43705228,5.7988396,0.46970847,1,Sehat
0.7780569,0.6608645,0.5701719,8.011321,0.6921989,1,Sehat
0.77662337,0.6478873,0.5827586,7.9534883,0.706342,1,Sehat
0.72175246,0.67633307,0.5521364,6.187845,0.6235474,1,Sehat
0.78138846,0.6810036,0.57033575,8.148648,0.66485924,1,Sehat
0.68495494,0.609972,0.4629711,5.348297,0.5231497,1,Sehat
0.78116935,0.6572,0.56475335,8.139489,0.6898515,1,Sehat
0.743684,0.62743837,0.51924306,6.8028674,0.5687087,1,Sehat
0.7055403,0.6132021,0.41822916,5.7921,0.44015428,1,Sehat
0.6156671,0.5260116,0.30378473,4.2038217,0.3133696,1,Sehat
0.65383685,0.57965314,0.44370824,4.777622,0.51365435,1,Sehat
0.5694196,0.51780415,0.37487376,3.644893,0.40210167,1,Sehat
0.8137982,0.6870795,0.6333717,9.741035,0.7241162,1,Sehat
0.6792622,0.54671633,0.47956806,5.235624,0.6484304,1,Sehat
0.7320969,0.63243514,0.4799595,6.4653845,0.54613936,1,Sehat
0.7419355,0.6406869,0.46322238,6.75,0.53946567,1,Sehat
0.7341592,0.6102633,0.50260925,6.523298,0.6089465,1,Sehat
0.6288265,0.55779207,0.36356932,4.388316,0.39899644,1,Sehat
0.77375144,0.6654307,0.53696936,7.8398356,0.6315889,1,Sehat
0.7958399,0.6670453,0.6370208,8.796233,0.8087896,1,Sehat
0.6785524,0.60754335,0.4367435,5.221854,0.48376077,1,Sehat
0.72808325,0.65866417,0.48793983,6.3551908,0.56169045,1,Sehat
0.60412174,0.5549361,0.4122424,4.052058,0.47040603,1,Sehat
0.67994404,0.58819634,0.47116104,5.248908,0.5460974,1,Sehat
0.67096967,0.57587767,0.40241265,5.078467,0.44642854,1,Sehat
0.6577282,0.59201384,0.39361697,4.84331,0.4246586,1,Sehat
0.73927796,0.6588861,0.50142443,6.671004,0.5417451,1,Sehat
0.7389452,0.64848477,0.47532558,6.661225,0.5456763,1,Sehat
0.77683616,0.6448028,0.53525084,7.962025,0.6272334,1,Sehat
0.74736345,0.6680089,0.5161864,6.916512,0.5822743,1,Sehat
0.73374355,0.63639885,0.54334176,6.511556,0.6551282,1,Sehat
0.6644167,0.5715912,0.4519021,4.95977,0.52363586,1,Sehat
0.7636932,0.6488661,0.49717003,7.463576,0.54630935,1,Sehat
0.5823715,0.5330396,0.31778854,3.7889447,0.35048205,1,Sehat
0.57108,0.5033956,0.4061941,3.662875,0.47390312,1,Sehat
0.6799017,0.5996882,0.5040461,5.248082,0.5782017,1,Sehat
0.7577778,0.6278511,0.5901923,7.2568808,0.7304534,1,Sehat
0.650948,0.60113156,0.4407505,4.729805,0.47043526,1,Sehat
0.7049256,0.6238105,0.48914438,5.7779527,0.55369,1,Sehat
0.7336256,0.64320326,0.49626666,6.508227,0.53404945,1,Sehat
0.78334117,0.67406106,0.5415139,8.231101,0.6203906,1,Sehat
0.73966455,0.6664403,0.5086646,6.6823955,0.56504005,1,Sehat
0.7739711,0.6731012,0.54960513,7.8484254,0.61607933,1,Sehat
0.7951807,0.6951746,0.58508253,8.764706,0.704246,1,Sehat
0.72753745,0.6252108,0.5146888,6.340461,0.58011144,1,Sehat
0.6896923,0.60605437,0.49834147,5.445215,0.57822764,1,Sehat
0.79919815,0.67401886,0.6405421,8.96007,0.7963111,1,Sehat
0.5325914,0.45650765,0.37408274,3.2789116,0.527654,1,Sehat
0.7583766,0.66042775,0.5218662,7.2773438,0.60331875,1,Sehat
0.643758,0.560606,0.42222846,4.6141615,0.45738843,1,Sehat
0.7366613,0.626072,0.5151596,6.594783,0.58856887,1,Sehat
0.71377,0.65653044,0.4676729,5.9873877,0.53228724,1,Sehat
0.7565291,0.66102374,0.5527288,7.214533,0.6204657,1,Sehat
0.6513841,0.5628326,0.4694514,4.736973,0.5362675,1,Sehat
0.6795831,0.63080305,0.4779029,5.241867,0.5013206,1,Sehat
0.7337418,0.6354745,0.50530076,6.5115047,0.59557056,1,Sehat
0.7063474,0.5990686,0.4975602,5.8107696,0.5973486,1,Sehat
0.6193929,0.56995386,0.43562782,4.254762,0.48375687,1,Sehat
0.78877217,0.6901355,0.5887258,8.4684515,0.7121499,1,Sehat
0.69736165,0.62788385,0.45612454,5.608547,0.5168315,1,Sehat
0.7604254,0.658318,0.4753878,7.3481307,0.5105032,1,Sehat
0.65962607,0.5776598,0.44692397,4.8758917,0.5208373,1,Sehat
0.71140265,0.64288026,0.39790547,5.9300704,0.41114268,1,Sehat
0.6988092,0.59736544,0.48362595,5.6403103,0.57029074,1,Sehat
0.78412956,0.65849125,0.5882736,8.264814,0.7113069,1,Sehat
0.7916571,0.65053076,0.55171865,8.599558,0.617517,1,Sehat
0.79366064,0.67304343,0.5847665,8.692771,0.71583396,1,Sehat
0.7747293,0.6660641,0.52741677,7.8782053,0.59899515,1,Sehat
0.7813025,0.6803445,0.53231084,8.145055,0.6273155,1,Sehat
0.7201459,0.6570802,0.5048999,6.1465797,0.57756984,1,Sehat
0.6920904,0.5934383,0.47685984,5.4954133,0.5503351,1,Sehat
0.7306464,0.6000909,0.49173003,6.425183,0.5771023,1,Sehat
0.61065054,0.5398655,0.4060238,4.136774,0.43500823,1,Sehat
0.6333569,0.5293077,0.43555722,4.454897,0.5089025,1,Sehat
0.80898196,0.67677534,0.6019051,9.470213,0.71737486,1,Sehat
0.72134495,0.6256916,0.4759131,6.1773314,0.53500587,1,Sehat
0.6242508,0.547891,0.43499678,4.322699,0.5070971,1,Sehat
0.68249595,0.62256634,0.47681373,5.299133,0.50832105,1,Sehat
0.6022394,0.5426078,0.38721287,4.02815,0.4328083,1,Sehat
0.68125486,0.5762527,0.51918536,5.2746053,0.7196334,1,Sehat
0.6380367,0.59700936,0.32807568,4.5254235,0.3399248,1,Sehat
0.73356485,0.6594633,0.49114162,6.506518,0.553186,1,Sehat
0.8116815,0.7093548,0.5970339,9.620309,0.71923226,1,Sehat
0.76043135,0.6509123,0.5251457,7.348336,0.6218848,1,Sehat
0.69814867,0.600265,0.48219493,5.6257763,0.6023293,1,Sehat
0.6632125,0.55485594,0.4334086,4.938462,0.49892816,1,Sehat
0.50474685,0.49763775,0.38066828,3.0383387,0.4375557,1,Sehat
0.63202626,0.5679663,0.39984965,4.435171,0.42853427,1,Sehat
0.65447503,0.56173843,0.47294775,4.788294,0.5779754,1,Sehat
0.7066908,0.5735245,0.55669516,5.818742,0.7187787,1,Sehat
0.5151196,0.4503534,0.41120887,3.1247282,0.57414955,1,Sehat
0.7600733,0.67082,0.451305,7.3358784,0.5020769,1,Sehat
0.7762939,0.6613463,0.6041286,7.9402986,0.71828234,1,Sehat
0.8120927,0.6863207,0.6393957,9.643546,0.7575655,1,Sehat
0.6547722,0.5478969,0.4007932,4.7932773,0.4535954,1,Sehat
0.8018333,0.6715935,0.57514095,9.092511,0.65915537,1,Sehat
0.7105263,0.61383283,0.4900605,5.909091,0.5629817,1,Sehat
0.65285504,0.5956097,0.4326859,4.761281,0.45887202,1,Sehat
0.7737635,0.6842965,0.5592746,7.8403044,0.6087986,1,Sehat
0.75269085,0.66516054,0.50144523,7.0870447,0.57561255,1,Sehat
0.7880096,0.6834499,0.5375136,8.434389,0.60216236,1,Sehat
0.6417154,0.5753834,0.48746297,4.5821543,0.551701,1,Sehat
0.69213295,0.59946305,0.42899895,5.4963098,0.4866797,1,Sehat
0.6043099,0.56695026,0.42234564,4.054461,0.46830586,1,Sehat
0.65442276,0.5307786,0.5067724,4.7874184,0.65894246,1,Sehat
0.72107846,0.6456527,0.48601323,6.1704745,0.52705127,1,Sehat
0.7705844,0.63917935,0.5540456,7.717803,0.64960986,1,Sehat
0.7251878,0.6267942,0.53989124,6.277696,0.6862181,1,Sehat
0.7177298,0.64660573,0.47728792,6.085409,0.53977484,1,Sehat
0.7683615,0.6978573,0.47775176,7.6341457,0.50491923,1,Sehat
0.6721312,0.62931037,0.4381432,5.1,0.46496978,1,Sehat
0.74781924,0.68932045,0.4831493,6.9308176,0.5165048,1,Sehat
0.7503085,0.618794,0.554857,7.009885,0.6911971,1,Sehat
0.6372248,0.53133994,0.43765587,4.513055,0.58971775,1,Sehat
0.7926731,0.686423,0.59259635,8.646603,0.6727944,1,Sehat
0.6618262,0.59924203,0.44505125,4.9141192,0.46926805,1,Sehat
0.5813272,0.5245207,0.42605093,3.777,0.52034926,1,Sehat
0.75305957,0.64985925,0.47867927,7.0991187,0.50374764,1,Sehat
0.75663936,0.6446655,0.5142201,7.2182536,0.5926851,1,Sehat
0.669664,0.5874015,0.46011275,5.0544415,0.49855542,1,Sehat
0.66548985,0.59813684,0.47461188,4.978892,0.5222691,1,Sehat
0.7912875,0.67033756,0.60309887,8.582561,0.68105316,1,Sehat
0.7998502,0.7261847,0.5337515,8.992518,0.59619033,1,Sehat
0.6125326,0.5474819,0.39852774,4.1617255,0.43990254,1,Sehat
0.78174335,0.66766596,0.5469534,8.163523,0.650436,1,Sehat
0.63149387,0.55228466,0.4396635,4.427318,0.52130985,1,Sehat
0.7065577,0.65690535,0.5371831,5.8156495,0.6048038,1,Sehat
0.80990475,0.7040889,0.6222439,9.521043,0.77875465,1,Sehat
0.66859263,0.58735764,0.49360147,5.034869,0.61510426,1,Sehat
0.71409065,0.62459546,0.5009582,5.9952235,0.5836062,1,Sehat
0.6395051,0.56314826,0.46418247,4.547929,0.5399661,1,Sehat
0.6402321,0.5600981,0.46291307,4.5591397,0.54930663,1,Sehat
0.60119945,0.50000006,0.4354639,4.015038,0.53850293,1,Sehat
0.7048362,0.6156121,0.4129799,5.7758985,0.44060853,1,Sehat
0.7475919,0.6467302,0.5017681,6.923679,0.5433885,1,Sehat
0.7146471,0.6297187,0.47330502,6.0088654,0.5195689,1,Sehat
0.74950886,0.65366757,0.5046296,6.984314,0.56667536,1,Sehat
0.65398115,0.5966649,0.41751868,4.780031,0.47407553,1,Sehat
0.74548274,0.6721068,0.4881677,6.8580117,0.52049166,1,Sehat
0.72239757,0.6715836,0.44521034,6.2045455,0.45048106,1,Sehat
0.73953277,0.62876326,0.51437306,6.678508,0.5829474,1,Sehat
0.7334863,0.5995768,0.51250005,6.504303,0.59420294,1,Sehat
0.6160032,0.5436912,0.46079808,4.208377,0.5341143,1,Sehat
0.77326643,0.65509903,0.5418798,7.8209257,0.64160806,1,Sehat
